Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1151124,Credit card,,Advertising and marketing,,NY,11372,Web,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1151117,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,TX,75650,Web,12/10/2014,12/10/2014,Encore Capital Group,Closed with non-monetary relief,Yes,
1151114,Bank account or service,Checking account,Deposits and withdrawals,,IL,62702,Referral,12/10/2014,12/11/2014,Bank of America,Closed with explanation,Yes,
1151113,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,FL,32506,Web,12/10/2014,12/12/2014,"Harvard Collections, LLC",Closed,Yes,
1151112,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CA,92324,Web,12/10/2014,12/10/2014,U.S. Bancorp,Closed with explanation,Yes,
1151107,Credit card,,Identity theft / Fraud / Embezzlement,,IL,60615,Web,12/10/2014,12/10/2014,Pentagon FCU,In progress,Yes,
1151104,Debt collection,Non-federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,AZ,86409,Postal mail,12/10/2014,12/29/2014,"ECMC Group, Inc.",Closed with non-monetary relief,Yes,
1151099,Consumer loan,Installment loan,Managing the loan or lease,,TX,76017,Web,12/10/2014,12/12/2014,Citibank,Closed with explanation,Yes,
1151097,Debt collection,Auto,Taking/threatening an illegal action,Seized/Attempted to seize property,MI,48219,Postal mail,12/10/2014,12/12/2014,"Michigan Legal Specialists, P.C.",Closed with explanation,Yes,
1151092,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,FL,33012,Web,12/10/2014,12/15/2014,"Premium Asset Services, LLC",In progress,Yes,
1151089,Credit reporting,,Credit reporting company's investigation,Investigation took too long,VT,99352,Web,12/10/2014,12/10/2014,TransUnion,Closed with explanation,Yes,
1151081,Credit reporting,,Incorrect information on credit report,Account terms,TX,78229,Web,12/10/2014,12/10/2014,Experian,Closed with explanation,Yes,
1151076,Bank account or service,Checking account,"Account opening, closing, or management",,CA,91344,Phone,12/10/2014,12/12/2014,Citibank,Closed with explanation,Yes,
1151071,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,TN,38141,Phone,12/10/2014,12/12/2014,Round Point Mortgage,Closed with explanation,Yes,
1151069,Bank account or service,Savings account,Deposits and withdrawals,,CT,06883,Phone,12/10/2014,12/11/2014,Bank of America,Closed with non-monetary relief,Yes,
1151064,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CO,80102,Web,12/10/2014,12/10/2014,Seterus,Closed with explanation,Yes,Yes
1151059,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,FL,34953,Referral,12/10/2014,12/10/2014,PNC Bank,In progress,Yes,
1151054,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MA,01701,Referral,12/10/2014,12/12/2014,"Bayview Loan Servicing, LLC",Closed with explanation,Yes,Yes
1151049,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,MA,02368,Phone,12/10/2014,12/11/2014,HSBC,Closed with explanation,Yes,
1151048,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,AZ,86305,Web,12/10/2014,12/10/2014,"Kenneth, Eisen & Associates, Ltd.",Closed with explanation,Yes,
1151044,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,NJ,08015,Fax,12/10/2014,12/12/2014,"Caliber Home Loans, Inc",Closed with explanation,Yes,
1151042,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,WI,53213,Web,12/10/2014,12/16/2014,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1151040,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,NJ,08638,Postal mail,12/10/2014,12/23/2014,"Village Capital and Investment, LLC",Closed with explanation,Yes,
1151039,Bank account or service,Checking account,Deposits and withdrawals,,MO,64109,Referral,12/10/2014,12/11/2014,Bank of America,Closed with explanation,Yes,
1151037,Debt collection,,Disclosure verification of debt,Not disclosed as an attempt to collect,CA,91225,Web,12/10/2014,12/10/2014,Capital One,Closed with explanation,Yes,
1151036,Debt collection,,Disclosure verification of debt,Not disclosed as an attempt to collect,CA,91225,Web,12/10/2014,12/10/2014,"First National Collection Bureau, Inc.",Closed with explanation,Yes,
1151033,Consumer loan,Vehicle loan,Problems when you are unable to pay,,MD,21228,Referral,12/10/2014,12/12/2014,PNC Bank,In progress,Yes,
1151030,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Phone,12/10/2014,12/12/2014,Selene Finance,Closed with explanation,Yes,
1151024,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,NY,10022,Phone,12/10/2014,12/11/2014,"Mercantile Adjustment Bureau, LLC",Closed with explanation,Yes,
1151021,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,MA,01867,Web,12/10/2014,12/10/2014,Equifax,Closed with non-monetary relief,Yes,Yes
1151018,Credit card,,Advertising and marketing,,UT,84129,Web,12/10/2014,12/10/2014,Amex,Closed with explanation,Yes,
1151007,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,CA,92627,Web,12/10/2014,12/10/2014,Ocwen,Closed with explanation,Yes,
1151004,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,CA,92354,Web,12/10/2014,12/10/2014,TransUnion,Closed with non-monetary relief,Yes,
1150995,Debt collection,Payday loan,Communication tactics,Threatened to take legal action,NJ,08618,Phone,12/10/2014,12/11/2014,CNG Financial Corporation,Closed with explanation,Yes,
1150987,Payday loan,,Can't contact lender,,AL,36067,Referral,12/10/2014,12/12/2014,"All American Check Cashing, Inc.",Closed with explanation,Yes,
1150978,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,VA,23452,Web,12/10/2014,12/10/2014,Quicken Loans,In progress,Yes,
1150971,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,77328,Phone,12/10/2014,12/12/2014,Nationstar Mortgage,Closed with explanation,Yes,
1150967,Credit reporting,,Incorrect information on credit report,Account terms,WA,98003,Web,12/10/2014,12/10/2014,TransUnion,Closed with explanation,Yes,
1150959,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NC,27910,Web,12/10/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,Yes
1150955,Payday loan,,Charged fees or interest I didn't expect,,NJ,08021,Referral,12/10/2014,12/12/2014,Duck Creek Tribal Financial,Closed with explanation,Yes,
1150945,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,NJ,07050,Web,12/10/2014,12/10/2014,21st Mortgage Corporation,Closed with explanation,Yes,Yes
1150944,Debt collection,,Improper contact or sharing of info,Contacted employer after asked not to,TX,78702,Web,12/10/2014,12/10/2014,Immediate Credit Recovery,Closed with explanation,Yes,
1150942,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Used obscene/profane/abusive language,CO,80033,Web,12/10/2014,12/12/2014,"Linebarger Goggan Blair & Sampson, LLP",Closed with explanation,Yes,
1150941,Prepaid card,Mobile wallet,"Managing, opening, or closing account",,FL,33442,Referral,12/10/2014,12/12/2014,PayPal,Closed with non-monetary relief,Yes,
1150934,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,AZ,85021,Referral,12/10/2014,12/12/2014,Statebridge Company,Closed with explanation,Yes,
1150924,Credit card,,Closing/Cancelling account,,GA,30080,Web,12/10/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,
1150919,Debt collection,,Taking/threatening an illegal action,Threatened to sue on too old debt,WA,99205,Web,12/10/2014,12/10/2014,Encore Capital Group,Closed with explanation,Yes,Yes
1150915,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,AZ,85331,Web,12/10/2014,12/10/2014,Bank of America,Closed with explanation,Yes,
1150914,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,VA,22003,Referral,12/10/2014,12/16/2014,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1150909,Credit reporting,,Incorrect information on credit report,Personal information,WI,53140,Web,12/10/2014,12/15/2014,TransUnion,Closed with explanation,Yes,
1150908,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,AL,35802,Web,12/10/2014,12/10/2014,Discover,Closed with non-monetary relief,Yes,
1150907,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,FL,34668,Web,12/10/2014,12/15/2014,Avante,Closed with explanation,Yes,
1150906,Bank account or service,Other bank product/service,Deposits and withdrawals,,NJ,07509,Referral,12/10/2014,12/10/2014,PNC Bank,In progress,Yes,
1150903,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,GA,30319,Web,12/10/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,
1150902,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,33611,Web,12/10/2014,12/15/2014,Transworld Systems Inc.,Closed with explanation,Yes,Yes
1150899,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,FL,32176,Web,12/10/2014,12/10/2014,Equifax,Closed with explanation,Yes,
1150886,Bank account or service,Checking account,Deposits and withdrawals,,FL,32622,Referral,12/10/2014,12/12/2014,SunTrust Bank,Closed with explanation,Yes,
1150885,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,FL,32931,Referral,12/10/2014,12/12/2014,Bank of America,Closed with monetary relief,Yes,
1150883,Bank account or service,Checking account,Problems caused by my funds being low,,TX,77379,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with monetary relief,Yes,
1150882,Credit card,,Billing disputes,,TX,75287,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with monetary relief,Yes,
1150878,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,CA,92508,Referral,12/10/2014,12/12/2014,Nationstar Mortgage,Closed with explanation,Yes,
1150877,Mortgage,Other mortgage,"Application, originator, mortgage broker",,FL,33404,Referral,12/10/2014,12/12/2014,BB&T Financial,Closed with explanation,Yes,
1150876,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,WA,99326,Referral,12/10/2014,12/12/2014,Ocwen,In progress,Yes,
1150875,Credit card,,Credit card protection / Debt protection,,MD,21014,Referral,12/10/2014,12/12/2014,Amex,Closed with explanation,Yes,
1150874,Mortgage,Other mortgage,Settlement process and costs,,TX,78749,Referral,12/10/2014,12/12/2014,PNC Bank,Closed with explanation,Yes,
1150873,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,WA,98684,Referral,12/10/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,Yes
1150866,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CT,,Referral,12/10/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,Yes
1150865,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,11727,Referral,12/10/2014,12/12/2014,Ocwen,Closed with explanation,Yes,
1150864,Credit card,,Advertising and marketing,,MA,01501,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,
1150863,Credit card,,Late fee,,AL,35749,Referral,12/10/2014,12/12/2014,TD Bank,Closed with monetary relief,Yes,
1150862,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,ID,83642,Referral,12/10/2014,12/12/2014,PNC Bank,Closed with explanation,Yes,
1150861,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,ME,04915,Referral,12/10/2014,12/12/2014,Nationstar Mortgage,Closed with explanation,Yes,
1150860,Mortgage,Other mortgage,Other,,NY,11421,Referral,12/10/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,
1150859,Bank account or service,Savings account,"Account opening, closing, or management",,NY,11746,Referral,12/10/2014,12/11/2014,SunTrust Bank,Closed with non-monetary relief,Yes,
1150858,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,MD,20832,Web,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1150857,Credit reporting,,Incorrect information on credit report,Account status,GA,30215,Postal mail,12/10/2014,12/30/2014,TransUnion,Closed with explanation,Yes,
1150856,Bank account or service,Checking account,Using a debit or ATM card,,ME,04096,Referral,12/10/2014,12/11/2014,TD Bank,Closed with explanation,Yes,
1150849,Bank account or service,Checking account,Using a debit or ATM card,,MO,64109,Referral,12/10/2014,12/10/2014,U.S. Bancorp,Closed with monetary relief,Yes,
1150846,Bank account or service,Checking account,Problems caused by my funds being low,,OH,44052,Referral,12/10/2014,12/10/2014,Fifth Third Bank,Closed with explanation,Yes,Yes
1150844,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,FL,33162,Web,12/10/2014,12/10/2014,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes
1150843,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,TX,77096,Web,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1150841,Credit card,,Credit card protection / Debt protection,,AL,35630,Web,12/10/2014,12/10/2014,Bank of America,Closed with explanation,Yes,
1150836,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,PA,19453,Web,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1150830,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,33033,Web,12/10/2014,12/10/2014,"Pinnacle Credit Services, LLC",Closed with explanation,Yes,
1150828,Mortgage,Other mortgage,"Application, originator, mortgage broker",,OH,45659,Referral,12/10/2014,12/12/2014,U.S. Bancorp,Closed with explanation,Yes,
1150824,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,KY,40047,Web,12/10/2014,12/10/2014,"Eastern Account Systems of Connecticut, Inc.",Closed with explanation,Yes,
1150823,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,KY,40047,Web,12/10/2014,12/10/2014,"Credit Clearing House of America, Inc.",Closed with explanation,Yes,Yes
1150820,Credit reporting,,Incorrect information on credit report,Account status,NV,89113,Postal mail,12/10/2014,12/22/2014,Experian,Closed with explanation,Yes,
1150819,Credit reporting,,Incorrect information on credit report,Account status,NV,89113,Postal mail,12/10/2014,12/22/2014,TransUnion,Closed with explanation,Yes,
1150818,Credit reporting,,Incorrect information on credit report,Account status,NV,89113,Postal mail,12/10/2014,12/22/2014,Equifax,Closed with explanation,Yes,
1150816,Bank account or service,Checking account,Problems caused by my funds being low,,PA,19134,Referral,12/10/2014,12/11/2014,Santander Bank US,Closed,Yes,
1150815,Consumer loan,Installment loan,Problems when you are unable to pay,,NJ,08012,Web,12/10/2014,12/12/2014,Citibank,Closed with non-monetary relief,Yes,
1150812,Credit card,,Customer service / Customer relations,,OK,74137,Referral,12/10/2014,12/12/2014,Bank of America,Closed with explanation,Yes,Yes
1150810,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,GA,30350,Phone,12/10/2014,12/11/2014,Premier Recovery Group,Untimely response,No,
1150808,Bank account or service,Checking account,Problems caused by my funds being low,,WA,98109,Referral,12/10/2014,12/10/2014,U.S. Bancorp,Closed with explanation,Yes,
1150807,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,AL,35186,Web,12/10/2014,12/10/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,
